 463  1978Natur.276..247G Griffiths, R.E. et al.              
 464  1979ApJ...232L..33G Grindlay, J.E.                      
 465  ................... Grindlay, J.E.                      *1981, in "X-ray Astronomy with the Einstein Satellite", ed. R. Giacconi (Reidel), p. 79
 466  ................... Grindlay, J.E.                      *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 121
 467  1976ApJ...209L..61G Grindlay, J. & Gursky, H.           
 468  1977ApJ...218L.117G Grindlay, J.E. & Gursky, H.         
 469  1981ApJ...247L..17G Grindlay, J.E. & Hertz, P.          
 470  1978ApJ...220L.127G Grindlay, J.E. & Liller, W.         
 471  1986ApJ...310..172G Grindlay, J.E. & Seaquist, .R.      
 472  1976ApJ...205L.127G Grindlay, J. et al.                 
 473  1978Natur.274..567G Grindlay, J.E. et al.               
 474  1980ApJ...240L.121G Grindlay, J.E. et al.               
 475  1984ApJ...282L..13G Grindlay, J.E. et al.               
 476  1988ApJ...334L..25G Grindlay, J.E. et al.               
 477  1996IAUCo.158..367G Groot, P.J. et al.                  
 478  1998ApJ...500..899G Grove, J.E. et al.                  
 479  1998ApJ...502L..45G Grove, J.E. et al.                  
 480  1998A&A...339..802G Guamazzi, M. et al.                 
 481  1999A&A...349..819G Guainazzi, M. et al.                
 482  1978ApJ...223..973G Gursky, H.et al.                    
 483  1980ApJ...237..163G Gursky, H.et al.                    
 484  1999A&A...344..521H Haberl, F. & Pietsch, W.            
 485  1987ApJ...314..266H Haberl, F. et al.                   
 486  1997A&A...326..662H Haberl, F. et al.                   
 487  1979ApJ...233L.115H Hackwell, J.A. et al.               
 488  1998A&A...333..540H Hakala, P.J. et al.                 
 489  1999MNRAS.306..701H Hakala, P.J. et al.                 
 490  1994ApJ...423L.109H Haller, J.W. & Melia, F.            
 491  1997ApJ...489..234H Hameury, J.-M. et al.               
 492  1982ApJ...254L...1H Hammerschlag-Hensberge, G. t al.    
 493  1992IAUC.5593....1H Han, X. & Hjellming, R.M.           
 494  1992ApJ...400..304H Han, X. & Hjellming, R.M.           
 495  1998A&A...337..460H Hannikainen, D.C. et al.            
 496  1996PASP..108..762H Harlaftis, E.T. et al.              
 497  1997MNRAS.285..673H Harlaftis, E.T. et al.              
 498  1992IAUC.5504....1D Harmon, B.A. et al.                 
 499  1992IAUC.5619....1H Harmon, B.A. et al.                 
 500  1993IAUC.5874....1B Harmon, B.A. et al.                 
 501  1993IAUC.5900....1H Harmon, B.A. et al.                 
 502  1994ApJ...425L..17H Harmon, B.A. et al.                 
 503  1995Natur.374..703H Harmon, B.A. et al.                 
 504  1996A&AS..120C.197H Harmon, B.A. et al.                 
 505  1997ApJ...477L..85H Harmon, B.A. et al.                 
 506  1967Natur.215...38H Harries, J.R. et al.                
 507  1989A&A...225...79H Hasinger, G. & van der Klis M.      
 508  1986Natur.319..469H Hasinger, G. et al.                 
 509  1989ApJ...337..843H Hasinger, G. et al.                 
 510  1990A&A...235..131H Hasinger, G. et al.                 
 511  1990IAUC.5142....1M Hasinger, G. et al.                 
 512  1990ApJ...359L..47H Haswell, C.A.  & Shafter, AW.       
 513  1993ApJ...411..802H Haswell, C.A. et al.                
 514  2000IAUC.7407Q...1H Haswell, C.A. et al.                
 515  2000IAUC.7427Q...1H Haswell, C.A. et al.                
 516  1978MNRAS.185..661H Haynes, R.F. et al.                 
 517  1989AJ.....97..771H Hazen, M.L.                         
 518  1994ApJ...430..829H Heindl, W.A.                        
 519  1998ApJ...506L..35H Heindl, W. & Smith, D.A.            
 520  1998IAUC.6878Q...1A Heindl, W. et al.                   
 521  1994MNRAS.271L..21H Hellier, C.                         
 522  1989MNRAS.239..715H Hellier, C. & Mason, K.O.           
 523  1990MNRAS.244p..39H Hellier, C. et al.                  
 524  1987ApJ...315L.119H Hertz, P.                           
 525  1983ApJ...275..105H Hertz, P. & Grindlay, J.E.          
 526  1984ApJ...278..137H Hertz, P. & Grindlay, J.E.          
 527  1984ApJ...282..118H Hertz, P. & Grindlay, J.E.          
 528  1985ApJ...298...95H Hertz, P. & Grindlay, J.E.          
 529  1988ApJ...331..764H Hertz, P. & Wood, K.S.              
 530  1990ApJ...354..267H Hertz, P. et al.                    
 531  1992ApJ...396..201H Hertz, P. et al.                    
 532  1995ApJ...438..385H Hertz, P. et al.                    
 533  1997ApJ...486.1000H Hertz, P. et al.                    
 534  1976ApJ...203...97H Hesser, J. et al.                   
 535  1998MNRAS.297L..69H Heyal, J.S. & Hernquist, L.         
 536  1974ApJ...189L..69H Hill, R. et al.                     
 537  1970ARA&A...8..139H Hiltner, W.A. & Mook, D.E.          
 538  1984PASJ...36..769H Hirano, T. et al.                   
 539  1987PASJ...39..619H Hirano, T. et al.                   
 540  1978ApJ...221..225H Hjellming, R.M.                     
 541  1979IAUC.3369Q...1H Hjellming, R.M.                     
 542  ................... Hjellming, R.M. & Blankenshp, L.C.  *1973, Nat Ph. Sci. 243, 81
 543  1989IAUC.4879.....D Hjellming, R.M. & Han, X.H.         
 544  1995Natur.375..464H Hjellming, R.M. & Rupen, M..        
 545  1997IAUC.6547Q...1H Hjellming, R.M. & Rupen, M..        
 546  1998IAUC.6924Q...1W Hjellming, R.M. & Rupen, M..        
 547  1998IAUC.6932Q...1S Hjellming, R.M. & Rupen, M..        
 548  1971ApJ...164L...1H Hjellming, R.M. & Wade, C.M         
 549  1971ApJ...168L..21H Hjellming, R.M. & Wade, C.M         
 550  1988ApJ...335L..75H Hjellming, R.M. et al.              
 551  1989IAUC.4790.....H Hjellming, R.M. et al.              
 552  1990A&A...235..147H Hjellming, R.M. et al.              
 553  1990ApJ...365..681H Hjellming, R.M. et al.              
 554  1990IAUC.5112....1H Hjellming, R.M. et al.              
 555  1996ApJ...470L.105H Hjellming, R.M. et al.              
 556  1996IAUC.6383....1D Hjellming, R.M. et al.              
 557  1998IAUC.6900Q...1K Hjellming, R.M. et al.              
 558  1998IAUC.6934Q...1S Hjellming, R.M. et al.              
 559  1998IAUC.6937Q...1H Hjellming, R.M. et al.              
 560  1999IAUC.7254Q...1A Hjellming, R.M. et al.              
 561  1999IAUC.7265R...1H Hjellming, R.M. et al.              
 562  1999ApJ...514..383H Hjellming, R.M. et al.              
 563  ................... Hjellming, R.M. et al.              *1999, ApJL  submitted
 564  1976ApJ...209..908H Hoag, A. & Weisberg, J.M.           
 565  1976ApJ...210L..13H Hoffman, J.A. et al.                
 566  1977MNRAS.179p..57H Hoffman, J.A. et al.                
 567  1977ApJ...217L..23H Hoffman, J.A. et al.                
 568  1978Natur.271..630H Hoffman, J.A. et al.                
 569  1978ApJ...221L..57H Hoffman, J.A. et al.                
 570  1979ApJ...233L..51H Hoffman, J.A. et al.                
 571  1980ApJ...240L..27H Hoffman, J.A. et al.                
 572  1979ApJ...233..344H Holt, S.S. et al.                   
 573  2000ApJ...539..847H Homan, J. & van der Klis, M         
 574  1998ApJ...499L..41H Homan, J. et al.                    
 575  1999ApJ...513L.119H Homan, J. et al.                    
 576  1999IAUC.7121R...1H Homan, J. et al.                    
 577  1999ApJ...516L..91H Homan, J. et al.                    
 578  1986MNRAS.218...63H Home, K. et al.                     
 579  1998NewA....3..435H Homer, L. & Charles, P.A.           
 580  1996MNRAS.282L..37H Homer, L. et al.                    
 581  1998MNRAS.298..497H Homer, L. et al.                    
 582  1988IAUC.4532.....H Honey, W.B. et al.                  
 583  1996IAUC.6406Q...1M Horne, K. et al.                    
 584  1983MNRAS.202..347H Howarth, I.D. & Wilson, B.          
 585  1983MNRAS.204.1091H Howarth, I.D. & Wilson, B.          
 586  1986A&A...158..396H Hudec, R. & Wenzel, W.              
 587  1981ApJ...246L.127H Hughes, V.A. et al.                 
 588  1999ApJ...510L.111H Hurley, K. et al.                   
 589  1981IAUC.3585S...1H Hutchings, J.B. et al.              
 590  1985ApJ...292..670H Hutchings, J.B. et al.              
 591  1999ApJ...513..477V Hynes, R.I. & Haswell, C.A.         
 592  1998MNRAS.299L..37H Hynes, R.I. et al.                  
 593  1998MNRAS.300...64H Hynes, R.I. et al.                  
 594  1998IAUC.6905Q...1A Hynes, R.I. et al.                  
 595  1998IAUC.6976Q...1P Hynes, R.I. et al.                  
 596  1999IAUC.7294Q...1L Hynes, R.I. et al.                  
 597  1999MNRAS.305L..49H Hynes, R.I. et al.                  
 598  2000ApJ...539L..37H Hynes, R.I. et al.                  
 599  1981IAUC.3586S...1I Ilovaisky, S.A. & Chevalier C.      
 600  1998IAUC.6975R...1I Ilovaisky, S.A. & Chevalier C.      
 601  1978A&A....70L..19I Ilovaisky, S.A. et al.              
 602  1980MNRAS.191...81I Ilovaisky, S.A. et al.              
 603  1986A&A...164...67I Ilovaisky, S.A. et al.              
 604  1987A&A...179L...1I Ilovaisky, S.A. et al.              
 605  1993A&A...270..139I Ilovaisky, S.A. et al.              
 606  1987ApJ...314L..11I Imamura, J.N. et al.                
 607  1990ApJ...365..312I Imamura, J.N. et al.                
 608  1981ApJ...250L..71I Inoue, H. et al.                    
 609  1984PASJ...36..831I Inoue, H. et al.                    
 610  1984PASJ...36..855I Inoue, H. et al.                    
 611  ................... in't Zand, J.J.M. et al.            *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 693
 612  ................... in't Zand, J.J.M. et al.            *1990, Adv. Space Res. 11(8), 187
 613  1998IAUC.6846Q...1L in't Zand, J. et al.                
 614  1998A&A...329L..37I in't Zand, J.J.M. et al.            
 615  1998A&A...331L..25I in't Zand, J.J.M. et al.            
 616  1999A&A...345..100I in't Zand, J.J.M. et al.            
 617  1999A&A...347..891I in't Zand, J.J.M. et al.            
 618  1999IAUC.7119Q...1I in't Zand, J.J.M. et al.            
 619  1999IAUC.7243Q...1J in't Zand, J.J.M. et al.            
 620  2000A&A...355..145I in't Zand, J.J.M. et al.            
 621  2000A&A...357..520I in't Zand, J.J.M. et al.            
 622  1994ApJ...433L..25I Israel, G.L.                        
 623  1999A&A...346..929I Israel, G.L.                        
 624  1992PASJ...44....9I Iwasawa, K. et al.                  
 625  1997MNRAS.289L..17J Jablonski, F. & Pereira, M..        
 626  1997ApJ...482L.171J Jablonski, F. et al.                
 627  1996IAUC.6414Q...1M Jahoda, K. et al.                   
 628  1984A&A...140..179J Jain, A. et al.                     
 629  2000IAUC.7400Q...1M Jain, R.K. & Bailyn, C.D.           
 630  1999ApJ...517L.131J Jain, R.K. et al.                   
 631  1999IAUC.7187Q...1B Jain, R.K. et al.                   
 632  1976IAUC.2957Q...1J Jernigan, G.                        
 633  1977Natur.270..321J Jernigan, J.G. et al.               
 634  1978Natur.272..701J Jernigan, J.G. et al.               
 635  1989ApJ...345..492J Johnston, H.M. et al.               
 636  1999MNRAS.308..415J Johnston, H.M. et al.               
 637  1979ApJ...233..514J Johnston, M.D. et al.               
 638  1973ApJ...182L.109J Jones, C. et al.                    
 639  1976ApJ...210L...9J Jones, C. et al.                    
 640  ................... Jones, M.H. & Watson, M.G.          *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 439
 641  1998ApJ...499L.191J Jonker, P.G. et al.                 
 642  1999ApJ...511L..41J Jonker, P.G. et al.                 
 643  2000MNRAS.315L..57J Jonker, P.G. et al.                 
 644  2000ApJ...531..453J Jonker, P.G. et al.                 
 645  2000ApJ...537..374J Jonker, P.G. et al.                 
 646  1995A&A...295L..23J Jung, G.V. et al.                   
 647  1997ARA&A..35...69K Kahabka, P. & van den Heuve, E.P.J. 
 648  1984ApJ...281..826K Kahn, S.M. & Grindlay, J.E.         
 649  1984ApJ...283..286K Kahn, S.M. & Grindlay, J.E.         
 650  1989ApJ...345..498K Kallman, T.R. et al.                
 651  1991ApJ...370..717K Kallman, T.R. et al.                
 652  1998ApJ...502..441K Kallman, T. et al.                  
 653  1977IAUC.3099S...1K Kaluzienski, L.J. & Holt, SS.       *and 1977IAUC.3106S...1K
 654  1975ApJ...201L.121K Kaluzienski, L.J. et al.            
 655  1976ApJ...208L..71K Kaluzienski, L.J. et al.            
 656  1976IAUC.2935T...1K Kaluzienski, L.J. et al.            
 657  1977Natur.265..606K Kaluzienski, L.J. et al.            
 658  1980ApJ...241..779K Kaluzienski, L.J. et al.            
 659  1988AcA....38..207K Kaluzny, J.                         
 660  1997PASJ...49..589K Kamado, Y. et al.                   
 661  1989A&A...220..117K Kaminker, A.D. et al.               
 662  2000A&A...358L..71K Kaptein, R.G. et al.                
 663  1999ApJ...525L..33K Kaspi, V.M. et al.                  
 664  1995PASJ...47...31K Kato, T. et al.                     
 665  1999IBVS.4777....1K Kato, T. et al.                     
 666  1988ApJ...330..130K Kawai, N. et al.                    
 667  1990PASJ...42..115K Kawai, N. et al.                    
 668  1971ApJ...169L..99K Kellogg, E. et al.                  
 669  1996PASJ...48L.117K Kennea, J.A. & Skinner, G.K         
 670  1991IAUC.5181....1K Kesteven, M.J. & Turtle, A..        
 671  1989IBVS.3323....1K Kholopov, P.N. et al.               
 672  1986PASJ...38..751K Kii, S. et al.                      
 673  1993MNRAS.260L...5K King, A.R.                          
 674  1993ApJ...413L.117K King, I.R. et al.                   
 675  1996AJ....111.1675K King, N.L. et al.                   
 676  1984PASJ...36..799K Kitamoto, S. et al.                 
 677  1989Natur.342..518K Kitamoto, S. et al.                 
 678  1990ApJ...361..590K Kitamoto, S. et al.                 
 679  1992ApJ...391..220K Kitamoto, S. et al.                 
 680  1992ApJ...394..609K Kitamoto, S. et al.                 
 681  1993ApJ...403..315K Kitamoto, S. et al.                 
 682  1976ApJ...210L..83K Kleinmann, D.E. et al.              
 683  1999ApJ...520..292K Ko, Y.K. et al.                     
 684  1995A&A...296..390K Koch, M.L. & Naylor, T.             
 685  1997ApJ...482L..53K Kommers, J.M. et al.                
 686  1983ApJ...273..716K Kondo, Y. et al.                    
 687  2000MNRAS.312L..49K Kong, A.K.H. et al.                 
 688  1977PASP...89..285K Koo, D.C. & Kron, R.G.              
 689  1998ApJ...496L.101K Koshut, T.M. et al.                 
 690  1999ApJ...510..369K Kotani, T. et al.                   
 691  2000ApJ...539..413K Kotani, T. et al.                   
 692  1992IAUC.5579....1C Kouveliotou, C. et al.              
 693  1996Natur.379..799K Kouveliotou, C. et al.              
 694  1996IAUC.6286....1K Kouveliotou, C. et al.              
 695  1997IAUC.6530Q...1K Kouveliotou, C. et al.              
 696  1998Natur.393..235K Kouveliotou, C. et al.              
 697  1999ApJ...510L.115K Kouveliotou, C. et al.              
 698  1981ApJ...247L..27K Koyama, K. et al.                   
 699  1987PASJ...39..801K Koyama, K. et al.                   
 700  1989PASJ...41..461K Koyama, K. et al.                   
 701  1969ApJ...155L.159K Kraft, R.P. & Miller, J.S.          
 702  1996A&AS..120C.117K Kroeger, R.A. et al.                
 703  1991AcA....41..117K Krzeminski, W. & Kubiak, M.         
 704  1998PASJ...50..667K Kubota, A. et al.                   
 705  1995AJ....110.2844K Kuchinski, L.E. & Frogel, JA.       
 706  1998ApJ...507L..49K Kulkarni, S.R. & van Kerkwik, M.H.  
 707  1984PASJ...36..215K Kunieda, H. et al.                  
 708  1984PASJ...36..807K Kunieda, H. et al.                  
 709  1996A&A...314..567K Kuulkers, E. & van der Klis M.      
 710  1998A&A...332..845K Kuulkers, E. & van der Klis M.      
 711  2000A&A...356L..45K Kuulkers, E. & van der Klis M.      
 712  1994A&A...289..795K Kuulkers, E. et al.                 
 713  1997MNRAS.287..495K Kuulkers, E. et al.                 
 714  1995ApJ...450..748K Kuulkers, E. et al.                 
 715  1997A&A...323L..29K Kuulkers, E. et al.                 
 716  1997ApJ...474L..47K Kuulkers, E. et al.                 
 717  1998ApJ...494..753K Kuulkers, E. et al.                 
 718  1999MNRAS.306..919K Kuulkers, E. et al.                 
 719  1999MNRAS.308..485K Kuulkers, E. et al.                 
 720  2000A&A...358..993K Kuulkers, E. et al.                 
 721  1985SSRv...40..367L Langmeier, A. et al.                
 722  1987ApJ...323..288L Langmeier, A. et al.                
 723  1989ApJ...340L..21L Langmeier, A. et al.                
 724  1990A&A...228...89L Langmeier, A. et al.                
 725  1992PAZh...18...30L Lapshov, I. et al.                  
 726  1980Natur.284..324L Laros, J. & Wheaton, W.A.           
 727  1985AJ.....90.2077L LaSala, J. & Thorstensen, JR.       
 728  1993A&A...278..444L Laurent, P. et al.                  
 729  1983ApJ...267..301L Lawrence, A. et al.                 
 730  1983ApJ...271..793L Lawrence, A. et al.                 
 731  1991MNRAS.251p..22L Leahy, D.A.                         
 732  2000MNRAS.315..735L Leahy, D.A.                         
 733  1999ApJ...521..328L Leahy, D.A. & Marshall, H.          
 734  1992A&A...259..209L Leahy, D.A. et al.                  
 735  1990Natur.347...49L Lehto, H. et al.                    
 736  1991MNRAS.250..385L Leibowitz, E.M. et al.              
 737  1998MNRAS.300..463L Leibowitz, E.M. et al.              
 738  1988ApJ...327..732L Levine, A. et al.                   
 739  1996ApJ...469L..33L Levine, A.M. et al.                 
 740  1998IAUC.6955Q...1G Levine, A.M. et al.                 
 741  1996ApJ...462L..67L Levinson, A. & Mattox, J.R.         
 742  ................... Lewin, W.H.G.                       *1977, American Scientist 65, 605
 743  1985A&A...142..361V Lewin, W.H.G. & van Paradij, J.     
 744  1971ApJ...166L..73M McClintock J. E. et al.                
 745  1976ApJ...207L..95L Lewin, W.H.G. et al.                
 746  1976IAUC.2994R...1L Lewin, W.H.G. et al.                
 747  1976MNRAS.177p..83L Lewin, W.H.G. et al.                
 748  1976MNRAS.177p..93L Lewin, W.H.G. et al.                
 749  1978IAUC.3193U...1L Lewin, W.H.G. et al.                
 750  1980MNRAS.193...15L Lewin, W.H.G. et al.                
 751  1987MNRAS.226..383L Lewin, W.H.G. et al.                
 752  1987ApJ...319..893L Lewin, W.H.G. et al.                
 753  1988SSRv...46..273L Lewin, W.H.G. et al.                
 754  1991A&A...248..538L Lewin, W.H.G. et al.                
 755  1992MNRAS.256..545L Lewin, W.H.G. et al.                
 756  ................... Lewin, W.H.G. et al. (eds),         *1995, 'X-ray Binaries', Cambridge University Press
 757  1996ApJ...462L..39L Lewin, W.H.G. et al.                
 758  1977IAUC.3095R...1L Li, F.K. & Clark, G.W.              
 759  1976ApJ...203..187L Li, F.K. et al.                     
 760  1978Natur.276..799L Li, F.K. et al.                     
 761  1977MNRAS.179p..21L Li, F.K. et al.                     
 762  1980ApJ...240..628L Li, F.K. et al.                     
 763  1997A&A...321L..25L Li, X.D. & van den Heuvel, .P.J.    
 764  1995A&A...303L...1L Li, X.D. et al.                     
 765  1999PhRvL..83.3776L Li, X.D. et al.                     
 766  1999ApJ...527L..51L Li, X.D. et al.                     
 767  1977ApJ...213L..21L Liller, W.                          
 768  1999IAUC.7254Q...1A Liller,  W.                         
 769  2000ApJ...532..548L Lin, D. et al.                      
 770  2000A&AS..147...25L Liu, Q.Z. et al.                    
 771  1977MNRAS.179..675L Lloyd, C. et al.                    
 772  1990BAAS...22..804B Lochner, J.C. & Roussel-Dupe, D.    
 773  1994ApJ...435..840L Lochner, J.C. & Roussel-Dupe, D.    
 774  1981ApJ...248..925L Long, K.S. et al.                   
 775  1991MNRAS.249..300L Lubin, L.M. et al.                  
 776  1991MNRAS.252..190L Lubin, L.M. et al.                  
 777  1992MNRAS.256..624L Lubin, L.M. et al.                  
 778  1974ApJS...28...73L Lucke, P.                           
 779  1987ApJ...320..482L Lugger, P.M. et al.                 
 780  1992ApJS...78..423L Lum, K.S.K. et al.                  
 781  1991IAUC.5161....1L Lund, N. et al.                     
 782  ................... Lund, N. et al.                     *1991, Adv. Space Res. 11 (8), 17
 783  1979SvAL....5..206L Lyutyi, V.M. & Shugarov, S.Yu.      
 784  1989SvAL...15..347L Lyutyi, V.M. & Voloshina, IB.       
 785  1990MNRAS.246..237M Machin, G. et al.                   
 786  1990MNRAS.247..205M Machin, G. et al.                   
 787  1997A&A...318..466M Madsen, J.                          
 788  1996PASJ...48..417M Maeda, Y. et al.                    
 789  1984ApJ...285..712M Maejima, Y. et al.                  
 790  1989MNRAS.237..729M Magnier, E. et al.                  
 791  1999ApJ...525..901M Main, D.S. et al.                   
 792  1988IAUC.4571.....F Makino, F.                          
 793  1988IAUC.4653.....M Makino, F. & the Ginga Team         
 794  1990IAUC.5142....1M Makino, F. et al.                   
 795  1990IAUC.5148....1F Makino, F. et al.                   
 796  1981ApJ...244L..79M Makishima, K. et al.                
 797  1981ApJ...247L..23M Makishima, K. et al.                
 798  1982ApJ...255L..49M Makishima, K. et al.                
 799  1983ApJ...267..310M Makishima, K. et al.                
 800  1986ApJ...308..635M Makishima, K. et al.                
 801  1988Natur.333..746M Makishima, K. et al.                
 802  1989PASJ...41..531M Makishima, K. et al.                
 803  1980ApJ...237..432M Malkan, M. et al.                   
 804  1995A&A...293L..29M Manchanda, R.K. et al.              
 805  1990IAUC.5140....1M Mandrou, P. et al.                  
 806  1980ApJ...241L..23M Maraschi, L. et al.                 
 807  1978ApJ...219..613M Margon, B.                          
 808  1978Natur.271..633M Margon, B. et al.                   
 809  1978ApJ...221..907M Margon, B. et al.                   
 810  1973ApJ...184L..67M Markert, T.H. et al.                
 811  1975Natur.257...32M Markert, T.H. et al.                
 812  1976ApJ...208L.115M Markert, T.H. et al.                
 813  1977ApJ...218..801M Markert, T.H. et al.                
 814  1979ApJS...39..573M Markert, T.H. et al.                
 815  2000IAUC.7454Q...1M Markwardt, C.B. & Swank, J..        
 816  1998IAUC.6998Q...1W Markwardt, C.B. et al.              
 817  1999ApJ...512L.125M Markwardt, C.B. et al.              
 818  1999IAUC.7274Q...1W Markwardt, C.B. et al.              
 819  ................... Markwardt, C.B. et al.              *2000, Astrophysics. whith RXTE, p. 7
 820  1994MNRAS.266..137M Marsh, T.R. et al.                  
 821  1999IAUC.7103Q...1M Marshall, F.E. & Markwardt,C.B.     
 822  1997IAUC.6603Q...1M Marshall, F.E. & Smith, D.M         
 823  1998IAUC.6922Q...1P Marshall, F.E. & Strohmayer T.      
 824  1996IAUC.6504Q...1R Marshall, F.E. et al.               
 825  1997IAUC.6543Q...1M Marshall, F.E. et al.               
 826  1998IAUC.6891Q...1M Marshall, F.E. et al.               
 827  1998IAUC.6876Q...1M Marshall, F.E. et al.               
 828  1999IAUC.7133Q...1N Marshall, F.E. et al.               
 829  1979ApJ...227..555M Marshell, H.L. et al.               
 830  1981Natur.293..379M Marshall, N. & Millit, J.M.         
 831  1997A&A...323..158M Marti, J. et al.                    
 832  1998A&A...332L..45M Marti, J. et al.                    
 833  1998A&A...338L..95M Marti, J. et al.                    
 834  1995MNRAS.274L..46M Martin, A.C. et al.                 
 835  1995MNRAS.274..559M Martin, A.C. et al.                 
 836  1992Natur.358..129M Martin, E.L. et al.                 
 837  1980AJ.....85..521M Martins, D.H. et al.                
 838  1996A&A...314..123M Masetti, N. et al.                  
 839  1997A&A...317..769M Masetti, N. et al.                  
 840  1982ApJ...255..603M Mason, K.O. & Cordova, F.A.         
 841  1982ApJ...262..253M Mason, K.O. & Cordova, F.A.         
 842  1980ApJ...242L.109M Mason, K.O. et al.                  
 843  1980Natur.287..516M Mason, K.O. et al.                  
 844  1982MNRAS.200..793M Mason, K.O. et al.                  
 845  1985MNRAS.216.1033M Mason, K.O. et al.                  
 846  1985SSRv...40..225M Mason, K.O. et al.                  
 847  1987MNRAS.226..423M Mason, K.O. et al.                  
 848  1972ApJ...174L..53M Matilsky, T.A. et al.               
 849  1976ApJ...210L.127M Matilsky, T. et al.                 
 850  1995PASJ...47..575M Matsuba, E. et al.                  
 851  ................... Matsuoka, M.                        *1980, Symp. Space Ap., (ISAS), p. 88
 852  1980ApJ...240L.137M Matsuoka, M. et al.                 
 853  1984ApJ...283..774M Matsuoka, M. et al.                 
 854  2000IAUC.7401Q...1C Mauche, C. et al.                   
 855  1994A&A...285..503M Mavromatakis, F.                    
 856  1989ApJ...346..143M McClintock, J.E. & Leventha, M.     
 857  1986ApJ...308..110M McClintock, J.E. & Remillar, R.A.   
 858  1990ApJ...350..386M McClintock, J.E. & Remillar, R.A.   
 859  2000ApJ...531..956M McClintock, J.E. & Remillar, R.A.   
 860  1978IAUC.3251Q...1M McClintock, J. et al.               
 861  1977Natur.270..320M McClintock, J.E. et al.             
 862  1978ApJ...223L..75M McClintock, J.E. et al.             
 863  1979Natur.279...47M McClintock, J.E. et al.             
 864  1981ApJ...243..900M McClintock, J.E. et al.             
 865  1982ApJ...258..245M McClintock, J.E. et al.             
 866  1984ApJ...283..794M McClintock, J.E. et al.             
 867  1992IAUC.5499....1M McClintock, J.E. et al.             
 868  1998IAUC.7025Q...1M McClintock, J.E. et al.             
 869  1995ApJ...442..358M McClintock, J.E. et al.             
 870  1999IAUC.7282Q...1H McCollough, M.L. & Wilson, .A.      
 871  1992IAUC.5597....1M McCroskey, R.E.                     
 872  1981MNRAS.197..893M McHardy, I.M. et al.                
 873  1998ApJS..116..287M McNamara, B.J. et al.               
 874  1996ApJ...459..185M Meier, D.                           
 875  1999ApJ...517L..51M Mendez, M. & van der Klis, .        
 876  1997ApJ...485L..37M Mendez, M. et al.                   
 877  1998ApJ...494L..65M Mendez, M. et al.                   
 878  1998ApJ...499L.187M Mendez, M. et al.                   
 879  1998ApJ...503L..23M Mendez, M. et al.                   
 880  1998ApJ...506L.117M Mendez, M. et al.                   
 881  1995ApJ...442L..17M Mereghetti, S. & Stella, L.         
 882  1992A&A...259..205M Mereghetti, S. et al.               
 883  1994ApJ...433L..21M Mereghetti, S. et al.               
 884  1995A&A...302..713M Mereghetti, S. et al.               
 885  1992A&A...263..172M Mereghetti, S. et al.               
 886  1997A&A...321..835M Mereghetti, S. et al.               
 887  1997ApJ...476..829M Mereghetti, S. et al.               
 888  1998MNRAS.296..689M Mereghetti, S. et al.               
 889  1983ApJ...275..278M Middleditch, J.                     
 890  1986ApJ...306..230M Middleditch, J. & Priedhorsy, W.C.  
 891  1981ApJ...244.1001M Middleditch, J. et al.              
 892  1983ApJ...274..313M Middleditch, J. et al.              
 893  1985ApJ...292..267M Middleditch, J. et al.              
 894  1990Natur.346..250M Mihara, T. et al.                   
 895  1991PASJ...43..501M Mihara, T. et al.                   
 896  1992PASJ...44..117M Mineshige, S. et al.                
 897  1994Natur.371...46M Mirabel, I.F. & Rodriguez, .F.      
 898  1995Ap&SS.231...65M Mirabel, I.F. & Rodriguez, .F.      
 899  1991A&A...251L..43M Mirabel, I.F. et al.                
 900  1992Natur.358..215M Mirabel, I.F. et al.                
 901  1993IAUC.5876....1D Mirabel, I.F. et al.                
 902  1996IAUC.6427Q...1M Mirabel, I.F. et al.                
 903  1996ApJ...472L.111M Mirabel, I.F. et al.                
 904  1997ApJ...477L..45M Mirabel, I.F. et al.                
 905  1998A&A...330L...9M Mirabel, I.F. et al.                
 906  1986AZh....63..113M Mironov, A.V.                       
 907  1989PASJ...41..557M Mitsuda, K. & Dotani, T.            
 908  1989PASJ...41...97M Mitsuda, K. et al.                  
 909  1990ApJ...353..480M Mitsuda, K. et al.                  
 910  1991PASJ...43..113M Mitsuda, K. et al.                  
 911  1977SSRv...20..687M Miyamoto, S. & Matsuda, M.          
 912  1991ApJ...383..784M Miyamoto, S. et al.                 
 913  1992ApJ...391L..21M Miyamoto, S. et al.                 
 914  2000A&A...357L..41M Molkov, S.V. et al.                 
 915  1992IAUC.5595....1M Molnar, L.A. & Neely, M.            
 916  1992A&A...260L...7M Moneti, A.                          
 917  1991A&A...247..405M Mony, B. et al.                     
 918  1975ApJ...197..425M Mook, D.E. et al.                   
 919  2000ApJ...532.1181M Moore, C.B. et al.                  
 920  1997ApJ...482..993M Morgan, E.H. et al.                 
 921  1990ApJ...365..686M Morris, S.L. et al.                 
 922  1998A&A...333L..59M Motch, C. & Haberl, F.              
 923  1989A&A...214L...1M Motch, C. & Pakull, M.W.            
 924  1982A&A...109L...1M Motch, C. et al.                    
 925  1983A&A...119..171M Motch, C. et al.                    
